"ID_REF"	"GSM958123"	"GSM958124"	"GSM958125"	"GSM958126"	"GSM958127"	"GSM958128"	"GSM958129"	"GSM958130"
"1415957_a_at"	11.119596	11.327721	11.257169	11.373801	11.134888	11.228021	11.275343	11.314708
"1415958_at"	8.340535	8.115067	8.326501	8.181738	8.277386	8.226301	8.36277	8.476528
"1415959_at"	5.885685	5.951017	6.259896	5.932308	6.281676	5.811033	6.270106	6.343451
"1415960_at"	5.38354	5.298506	5.392419	5.193245	5.402418	5.164228	5.67961	5.432387
"1415961_at"	11.85384	11.83656	11.501568	11.656331	11.87513	11.777143	11.54423	11.572342
"1415962_at"	13.466888	13.454056	13.474275	13.431432	13.432979	13.45271	13.501506	13.390085
"1415963_at"	10.673136	10.622034	10.611971	10.64774	10.424962	10.761348	10.421025	10.548525
"1415964_at"	8.120131	8.524949	8.806475	9.060147	7.838529	8.756605	8.760594	9.07338
"1415965_at"	6.966037	7.609948	7.936291	8.144992	7.36784	7.638546	7.721831	8.213645
"1415966_a_at"	10.940446	10.885108	10.841051	10.845041	11.003482	10.831734	10.833586	10.769296
"1415967_at"	11.700396	11.578432	11.503096	11.606688	11.67171	11.460833	11.58504	11.544969
"1415968_a_at"	7.312386	7.239468	7.353057	7.4325	7.357298	7.309699	7.520429	7.59322
"1415969_s_at"	4.22396	4.186457	4.06359	4.156925	4.199817	4.120494	4.295334	4.36667
"1415970_at"	13.007833	13.178425	13.262511	13.27763	13.041596	13.122444	13.265814	13.268136
"1415971_at"	8.695588	8.854138	8.62176	9.016959	8.38228	9.063509	8.4217	8.824668
"1415972_at"	7.189815	7.336985	7.217396	7.612734	7.225788	7.765079	6.684569	7.351922
"1415973_at"	8.497866	8.389685	8.279838	8.451292	8.298919	8.5717	8.064005	8.294984
"1415974_at"	11.366537	11.265529	11.222862	11.166918	11.247082	11.241912	11.176284	11.186647
"1415975_at"	8.847404	8.786225	8.786039	8.738518	8.904142	8.717538	8.776997	8.723247
"1415976_a_at"	9.027393	9.059737	9.150779	9.156184	9.040628	9.04538	9.010351	9.150421
"1415977_at"	10.850849	10.891602	10.986553	11.041944	10.766242	11.028992	11.01203	10.968231
"1415978_at"	4.788449	4.771145	4.664842	4.548844	4.585121	4.841596	4.790873	4.692872
"1415979_x_at"	14.503495	14.424053	14.473298	14.464357	14.492111	14.454147	14.452793	14.454017
"1415980_at"	13.068043	13.170099	13.238571	13.19308	12.997451	13.168602	13.202325	13.179929
"1415981_at"	9.568816	9.431652	9.26265	9.22584	9.399645	9.44382	9.149728	9.139824
"1415982_at"	8.689028	8.485838	8.257	8.414824	8.584644	8.250335	8.263445	8.429598
"1415983_at"	13.209803	13.096952	13.002412	13.129466	13.073968	13.196646	13.090335	13.104432
"1415984_at"	10.274216	10.248794	10.127233	10.14467	10.256797	10.109454	10.147681	10.186353
"1415985_at"	11.333452	11.146497	11.089033	11.128	11.305293	11.104117	11.131727	11.111732
"1415986_at"	8.34063	8.365715	8.160838	8.370458	8.106245	8.372532	8.325279	8.340901
"1415987_at"	11.219274	11.352858	11.247593	11.369481	11.226488	11.307859	11.253214	11.317893
"1415988_at"	9.859537	9.960735	9.83625	10.039212	9.762009	9.905015	9.91524	9.993743
"1415989_at"	7.281636	7.241356	7.522274	7.330794	7.430394	7.268061	7.40618	7.299923
"1415990_at"	13.316338	13.292661	13.283907	13.281041	13.363863	13.227391	13.320638	13.281217
"1415991_a_at"	11.056718	11.008661	10.99804	10.9996	11.135556	11.018929	11.087039	11.087122
"1415992_at"	9.145239	9.166753	9.039227	9.141822	9.1696	9.147799	9.179818	9.15796
"1415993_at"	10.715081	10.809471	10.955472	11.121686	10.618635	10.822441	10.988627	11.089441
"1415994_at"	5.728892	5.760395	5.807119	5.840544	5.853242	5.596097	5.880225	6.079287
"1415995_at"	9.31945	9.357131	9.214535	9.304629	9.238923	9.434919	9.249141	9.248488
"1415996_at"	10.651014	10.868675	10.635124	10.666101	10.668372	10.920797	10.694019	10.584903
"1415997_at"	10.989114	11.185536	10.920575	11.061053	10.909171	11.194495	10.931143	10.995461
"1415998_at"	12.424062	12.546996	12.556971	12.526276	12.330689	12.549453	12.581698	12.526496
"1415999_at"	7.316382	7.479841	7.481688	7.36404	7.452966	7.422677	7.740639	7.649445
"1416000_a_at"	12.754017	12.787939	12.729116	12.852389	12.692122	12.799657	12.705845	12.849033
"1416001_a_at"	11.100243	10.87192	11.191715	11.015146	11.141244	10.935234	11.214427	11.071232
"1416002_x_at"	9.956607	9.617635	9.883935	9.787547	9.802494	9.840953	10.00262	9.777656
"1416003_at"	4.498853	4.471485	4.502541	4.455075	4.418731	4.467848	4.579932	4.455011
"1416004_at"	11.875458	11.827134	11.680478	11.829915	11.868387	11.742426	11.791276	11.848739
"1416005_at"	10.187174	10.101808	10.075966	10.165516	10.136683	10.05645	10.002679	10.145098
"1416006_at"	7.047906	6.94191	7.130435	7.003383	7.113484	6.626979	6.995649	7.187775
"1416007_at"	12.172298	11.730293	11.450485	11.580026	12.027579	11.867208	11.400622	11.499571
"1416008_at"	12.181015	11.895688	11.698685	11.752897	12.115546	11.963261	11.623976	11.773113
"1416009_at"	10.930967	10.691958	10.561024	10.540985	10.929065	10.618899	10.498525	10.54355
"1416010_a_at"	11.191968	11.330746	11.213497	11.201005	11.143962	11.425405	11.136575	11.209343
"1416011_x_at"	11.173385	11.285266	11.136822	11.13304	11.137007	11.261775	11.167555	11.134338
"1416012_at"	8.15146	8.240054	8.135277	8.185107	8.197903	8.220415	8.161361	8.105345
"1416013_at"	11.818577	11.801005	11.883921	11.871147	11.808044	11.796616	11.934319	11.829743
"1416014_at"	10.794158	10.534796	10.532302	10.458696	10.781473	10.679334	10.409358	10.426354
"1416015_s_at"	11.220545	10.927428	10.789195	10.830293	11.118608	10.892922	10.766211	10.786871
"1416016_at"	11.74414	12.157732	11.741885	12.006728	11.739335	12.065257	11.80877	11.988162
"1416017_at"	8.68309	8.604264	8.682874	8.622434	8.662628	8.579829	8.685062	8.520625
"1416018_at"	9.615482	9.60608	9.498198	9.506576	9.426611	9.903586	9.429615	9.608615
"1416019_at"	9.014932	8.981885	8.819957	9.05982	9.000665	9.044356	8.728864	9.051781
"1416020_a_at"	11.938564	12.079022	12.082461	12.257421	11.962614	12.015717	12.092646	12.227771
"1416021_a_at"	12.39321	12.304735	12.388572	12.237243	12.465355	12.35717	12.270757	12.258672
"1416022_at"	11.472702	11.309914	11.267745	11.166035	11.476904	11.229184	11.257323	11.134429
"1416023_at"	6.634904	6.718317	6.607886	6.689567	6.786913	6.605319	6.694015	6.700361
"1416024_x_at"	13.142319	13.000033	13.064004	12.998324	13.194209	12.954301	13.049472	13.032126
"1416025_at"	5.249053	5.289038	5.36614	5.148039	5.374376	5.180162	5.308778	5.287802
"1416026_a_at"	14.873004	14.840365	14.851406	14.802552	14.859984	14.854566	14.812133	14.786024
"1416027_at"	11.776354	11.840547	11.743461	11.798636	11.804894	11.766761	11.770043	11.817515
"1416028_a_at"	11.395204	11.298642	11.389963	11.432929	11.337893	11.271353	11.197201	11.379761
"1416029_at"	7.481688	7.91282	7.768296	7.761729	7.262682	7.970277	7.829822	7.563696
"1416030_a_at"	11.236828	11.013689	10.895748	10.944329	11.215472	10.870687	11.065506	10.931393
"1416031_s_at"	11.157496	10.869284	10.926283	10.913023	11.11899	10.870841	10.939335	10.909414
"1416032_at"	9.920554	9.474522	9.417419	9.44233	9.726944	9.576345	9.483656	9.362413
"1416033_at"	7.517268	7.314347	7.24993	7.358456	7.463881	7.167583	7.290721	7.359982
"1416034_at"	7.302214	8.661152	7.017512	7.760287	7.422074	8.60148	7.03575	7.831975
"1416035_at"	11.056988	10.863611	10.547189	10.756236	11.021606	10.783149	10.554146	10.712163
"1416036_at"	13.235798	13.207546	13.1367	13.253545	13.217048	13.15361	13.154554	13.268083
"1416037_a_at"	13.569912	13.439829	13.394751	13.390733	13.523239	13.407893	13.386628	13.370072
"1416038_at"	11.089264	11.105654	11.105981	11.163154	11.071012	11.011465	11.136641	11.138263
"1416039_x_at"	5.2472	5.061127	5.554366	5.187115	5.2623	5.276281	5.16742	5.365417
"1416040_at"	4.606217	4.604286	4.802115	4.626153	4.662039	4.606217	4.798097	4.833193
"1416041_at"	7.749049	8.531163	8.7037	8.394055	7.714765	8.942189	8.636284	8.537772
"1416042_s_at"	10.281075	10.06014	10.070151	10.131612	10.280862	9.928263	10.082269	10.076463
"1416043_at"	5.306431	5.271276	5.405954	5.160105	5.585696	5.062142	5.197324	5.178907
"1416044_at"	10.624013	10.540659	10.399777	10.434402	10.539162	10.593754	10.482269	10.446299
"1416045_a_at"	10.026621	9.945562	9.949228	9.98744	9.968856	9.970288	9.950098	9.882067
"1416046_a_at"	8.624204	8.560593	8.48127	8.521993	8.384365	8.569967	8.473288	8.448892
"1416047_at"	4.945658	5.013173	5.007296	4.958773	4.962766	4.762084	5.112049	5.019308
"1416048_at"	10.024978	9.926836	9.843757	9.851988	9.993049	10.024804	9.84246	9.78039
"1416049_at"	7.643145	7.446603	7.720209	7.486376	7.759705	7.51878	7.87443	7.34305
"1416050_a_at"	8.839554	8.926811	8.888639	8.79472	8.758177	8.909939	8.865519	8.910123
"1416051_at"	7.016177	6.864036	7.110484	6.968409	7.003684	6.875421	7.211815	7.03511
"1416052_at"	11.0509	10.997997	10.882071	10.92108	11.066329	10.919643	10.925782	10.942385
"1416053_at"	4.164941	4.095315	4.188179	4.19819	4.271973	4.140138	4.300959	4.372488
"1416054_at"	14.933448	14.920829	14.907096	14.900967	14.943223	14.923956	14.914794	14.892862
"1416055_at"	4.131271	4.156189	4.220135	4.161487	4.195464	4.077337	4.107334	4.162701
"1416056_a_at"	12.406614	12.722811	12.681516	12.716918	12.482067	12.682966	12.67723	12.701418
"1416057_at"	12.13776	12.423254	12.310147	12.464606	12.135568	12.4265	12.363053	12.437987
"1416058_s_at"	12.96394	13.163765	13.181597	13.181127	12.994262	13.10462	13.21864	13.12487
"1416059_at"	11.001994	10.954733	10.962933	11.01558	11.037089	10.811466	11.055468	11.057049
"1416060_at"	9.367072	9.200809	9.07173	9.156724	9.239094	9.320965	9.020066	9.104458
"1416061_at"	9.442394	9.394446	9.209135	9.405794	9.496013	9.335294	9.185736	9.308943
"1416062_at"	7.964956	8.034799	7.873207	7.856637	8.050068	7.876686	7.690269	7.825572
"1416063_x_at"	4.134013	4.110019	4.150105	4.18866	4.204175	4.048244	4.150787	4.267889
"1416064_a_at"	13.259031	13.265627	13.258037	13.358675	13.25938	13.206081	13.245603	13.344431
"1416065_a_at"	8.895155	9.05372	8.867412	8.993831	8.876156	9.292002	8.807275	8.893239
"1416066_at"	10.557982	10.481503	10.44062	10.379249	10.546543	10.500129	10.344193	10.318472
"1416067_at"	11.266983	11.354647	11.295149	11.226062	11.056494	11.456412	11.311007	11.13598
"1416068_at"	11.755889	11.813138	11.74669	11.742569	11.81286	11.688878	11.741723	11.717403
"1416069_at"	12.920769	13.096311	12.950813	13.024792	12.904881	13.017104	13.00056	13.036589
"1416070_a_at"	9.232746	9.074543	8.927439	8.972801	9.119019	8.960146	9.034895	8.970049
"1416071_at"	10.528836	10.449688	10.43268	10.44674	10.546333	10.386416	10.398982	10.529425
"1416072_at"	4.583101	4.717116	4.694689	4.729233	4.685479	4.47987	4.537225	4.737067
"1416073_a_at"	10.510217	10.317225	10.290271	10.27545	10.519065	10.230433	10.409593	10.207913
"1416074_a_at"	14.918977	14.901211	14.903916	14.913641	14.918132	14.898468	14.910332	14.903622
"1416075_at"	8.223773	8.268821	8.293038	8.210467	8.377208	8.293068	8.162912	8.380782
"1416076_at"	8.610323	8.382171	8.857693	8.852688	8.746018	8.08783	8.957565	8.86919
"1416077_at"	7.653272	7.47921	7.62352	6.924271	7.700895	7.389987	7.746268	7.030284
"1416078_s_at"	10.951662	10.841259	10.735237	10.817257	10.915566	10.849054	10.806368	10.827825
"1416079_a_at"	9.19491	9.262943	9.286196	9.279068	9.104681	9.20942	9.232024	9.248953
"1416080_at"	7.017673	7.02199	6.812409	7.027151	7.142119	7.275542	7.109932	7.224735
"1416081_at"	6.75648	6.52625	6.130678	6.396964	6.621304	6.442299	6.232597	6.256261
"1416082_at"	11.927434	11.9626	11.940026	11.939281	11.921886	11.900353	11.910743	11.962271
"1416083_at"	10.336708	10.356015	10.451693	10.533886	10.211925	10.467723	10.321983	10.297603
"1416084_at"	8.365336	8.629762	8.476093	8.44444	8.38539	8.500075	8.368467	8.279422
"1416085_s_at"	11.021925	11.273398	11.013736	11.133053	10.968272	11.349194	10.970635	11.044698
"1416086_at"	9.747292	9.744896	9.729439	9.683764	9.617578	9.789128	9.810529	9.691055
"1416087_at"	9.82898	9.711595	9.77314	9.704537	9.852824	9.632315	9.854785	9.798002
"1416088_a_at"	14.639326	14.619587	14.548229	14.558652	14.64959	14.569185	14.592405	14.563362
"1416089_at"	14.620986	14.630078	14.619513	14.61581	14.653367	14.64478	14.629744	14.630303
"1416090_at"	11.442952	11.391843	11.363401	11.420743	11.549898	11.39032	11.430531	11.415996
"1416091_at"	8.982654	8.737507	8.604297	8.623789	8.820534	8.739734	8.669043	8.506128
"1416092_a_at"	9.230551	9.101801	8.974707	9.144764	9.133934	9.06567	9.039679	9.067581
"1416093_a_at"	11.350524	11.397172	11.474698	11.518429	11.357914	11.375618	11.474431	11.569564
"1416094_at"	9.246114	8.98998	9.121793	9.119987	8.763976	9.153721	9.017278	8.94979
"1416095_x_at"	10.689076	10.855669	10.929634	11.030094	10.713315	10.840006	10.885393	10.952267
"1416096_at"	8.698602	8.874996	8.867685	8.81133	8.68789	8.766585	8.778749	8.860107
"1416097_at"	5.79674	5.634216	6.102954	6.051759	6.036367	5.623349	6.016182	6.069086
"1416098_at"	7.240759	7.356604	7.19207	7.446949	7.074143	7.410334	7.298561	7.210552
"1416099_at"	14.651159	14.679882	14.677104	14.690633	14.676466	14.647774	14.672648	14.66702
"1416100_at"	12.87802	12.746771	12.723879	12.66989	12.886427	12.712413	12.73179	12.658243
"1416101_a_at"	10.451248	11.531371	11.874439	11.584892	10.47996	11.657062	11.955898	11.579009
"1416102_at"	12.320335	12.289924	12.318818	12.316064	12.228159	12.328324	12.269171	12.2962
"1416103_at"	9.707213	9.604228	9.790043	9.705716	9.705773	9.860834	9.739233	9.70773
"1416104_at"	9.808286	9.847383	9.722705	9.850417	9.786022	9.874768	9.725524	9.823331
"1416105_at"	8.52605	8.417794	8.369984	8.477529	8.499296	8.54379	8.298425	8.417794
"1416106_at"	10.019505	9.900385	9.864552	9.817667	10.042258	9.748024	9.870932	9.883426
"1416107_at"	7.357908	7.285205	7.469474	7.292374	7.327704	7.338004	7.371998	7.434557
"1416108_a_at"	11.284623	11.26773	11.254598	11.239763	11.258913	11.403065	11.256152	11.17378
"1416109_at"	10.546148	10.512071	10.469451	10.559125	10.495252	10.449263	10.366348	10.498656
"1416110_at"	10.460026	10.439539	10.451389	10.431429	10.49938	10.42533	10.50861	10.496386
"1416111_at"	11.646966	11.090021	11.0512	10.712402	11.631455	11.006716	11.192129	10.695944
"1416112_at"	13.7041	13.749783	13.737551	13.793822	13.724637	13.691139	13.765629	13.781309
"1416113_at"	11.60439	11.500365	11.551641	11.572747	11.478485	11.640431	11.545978	11.510171
"1416114_at"	5.213511	5.299204	5.355831	5.22603	5.396716	5.320289	5.446407	5.349697
"1416115_at"	9.86221	9.914224	9.927378	9.941349	9.848481	9.859902	9.971993	9.945393
"1416116_at"	7.330375	7.458606	7.303785	7.237666	7.166738	7.185378	7.484483	7.237061
"1416117_at"	6.5847	6.431197	6.580288	6.424006	6.319581	6.415119	6.45079	6.448606
"1416118_at"	9.46406	9.521987	9.357776	9.516358	9.327522	9.642619	9.34429	9.407613
"1416119_at"	13.947382	13.943364	13.894832	13.959903	13.96335	13.930727	13.876413	13.966901
"1416120_at"	10.733196	10.516137	10.765045	10.788085	10.750172	10.414085	10.878519	10.837145
"1416121_at"	6.84474	6.093879	7.19455	7.225265	6.303766	7.120073	6.716096	6.569304
"1416122_at"	13.620729	13.574948	13.339122	13.432451	13.555	13.464904	13.311644	13.376037
"1416123_at"	10.05999	10.029543	9.562205	9.745177	9.85855	10.010697	9.373893	9.6458
"1416124_at"	9.833198	9.726577	9.22413	9.546868	9.525983	9.722306	9.274016	9.541826
"1416125_at"	10.958164	11.294449	11.190076	11.40123	10.914778	11.253249	11.204059	11.389154
"1416126_at"	9.820584	9.754781	9.615467	9.644282	9.866264	9.71135	9.698996	9.672302
"1416127_a_at"	9.593112	9.596021	9.576845	9.644743	9.48136	9.574366	9.448508	9.50997
"1416128_at"	7.739233	7.736457	7.795739	7.68218	7.757635	7.608455	7.72318	7.75861
"1416129_at"	9.191823	9.721149	9.259156	9.30339	9.311999	9.516658	9.22383	9.272889
"1416130_at"	9.739124	9.918888	9.661174	9.935092	9.689723	9.907668	9.734446	9.822835
"1416131_s_at"	10.386524	10.175756	10.217593	10.243231	10.1798	10.499896	10.157487	10.281601
"1416132_at"	9.601921	9.446958	9.37389	9.565675	9.496753	9.377643	9.408238	9.542026
"1416133_at"	10.257674	10.094238	9.910663	10.12025	10.195011	10.086118	10.036367	10.078654
"1416134_at"	7.4307	7.324884	7.401817	7.471979	7.504289	7.565761	7.29741	7.38419
"1416135_at"	10.530271	10.484634	10.431313	10.379031	10.498377	10.352071	10.496256	10.448698
"1416136_at"	6.327346	6.218283	6.315532	6.038541	6.215844	6.090717	6.42643	6.29243
"1416137_at"	8.653863	8.491376	8.419824	8.505139	8.478426	8.354551	8.549672	8.539655
"1416138_at"	11.279876	11.318224	11.240471	11.342555	11.305648	11.287071	11.225122	11.368638
"1416139_at"	6.88833	7.007268	7.000773	6.930943	7.005523	6.80553	7.165669	7.096393
"1416140_a_at"	10.437608	10.202106	10.098715	10.07963	10.401565	10.178363	10.145393	10.089929
"1416141_a_at"	15.07412	15.069294	15.081868	15.08218	15.083886	15.087467	15.088484	15.103443
"1416142_at"	11.434909	11.563607	11.514707	11.485587	11.507915	11.574825	11.570452	11.464947
"1416143_at"	12.544013	12.507203	12.552003	12.595254	12.541926	12.469579	12.550854	12.610611
"1416144_a_at"	11.745322	11.724551	11.730869	11.743821	11.678546	11.92256	11.641999	11.709856
"1416145_at"	12.422996	12.27123	12.247892	12.241948	12.321783	12.247635	12.219499	12.233134
"1416146_at"	12.035223	11.839481	11.694107	11.711566	11.899936	11.850981	11.733548	11.697356
"1416147_at"	9.179838	9.00874	9.178277	9.135812	9.153834	8.876475	9.261732	9.168659
"1416148_at"	7.993851	7.591224	7.70758	7.837889	7.758131	7.766125	7.432387	7.760196
"1416149_at"	5.728674	6.031965	6.069796	6.088162	6.066124	5.736209	6.266716	6.066124
"1416150_a_at"	12.020437	11.972341	11.92743	11.984292	12.023456	12.027749	11.849791	11.981127
"1416151_at"	7.916122	7.561582	7.457268	7.540581	7.79638	7.463001	7.544632	7.709091
"1416152_a_at"	9.526289	9.298334	9.288728	9.327939	9.388038	9.363482	9.147558	9.230845
"1416153_at"	12.177549	12.17457	11.848618	12.070269	12.266003	12.022845	11.845362	12.122461
"1416154_at"	5.479343	5.49666	5.545361	5.646202	5.557824	5.421559	5.536238	5.599644
"1416155_at"	10.849406	10.607202	10.666087	10.614026	10.858739	10.517527	10.705648	10.691752
"1416156_at"	8.91994	8.57339	9.298866	9.024409	8.468059	8.986833	9.046268	8.597884
"1416157_at"	6.369308	6.144607	6.57141	6.53829	6.167558	6.156558	6.369308	6.231414
"1416158_at"	4.316212	4.369146	4.371848	4.478572	4.42393	4.656848	4.549137	4.377881
"1416159_at"	5.347854	5.452186	5.687003	5.469125	5.547802	5.417659	5.648655	5.529249
"1416160_at"	4.257197	4.563956	4.439206	4.455075	4.709022	4.851843	4.633781	4.828463
"1416161_at"	10.431927	10.078423	10.190642	10.188572	10.206561	10.622382	10.157363	10.178521
"1416162_at"	9.701607	9.515439	9.695037	9.689853	9.693413	9.554325	9.70113	9.605561
"1416163_at"	10.206997	10.249805	10.289388	10.248368	10.158684	10.22805	10.233783	10.243204
"1416164_at"	5.490804	5.546556	5.470242	5.580903	5.569794	5.325122	5.803689	5.546801
"1416165_at"	6.963691	7.028931	7.146016	7.341029	7.069632	7.044359	7.069175	6.973472
"1416166_a_at"	8.927415	8.66142	8.793385	8.530908	8.560564	8.908551	8.394358	8.598501
"1416167_at"	11.869524	11.664381	11.725242	11.630105	11.888668	11.665418	11.708968	11.610178
"1416168_at"	9.045722	9.04632	9.512557	9.03712	8.962766	8.892624	9.572553	9.01172
"1416169_at"	4.527531	4.530854	4.527531	4.396323	4.452009	4.277246	4.533579	4.652168
"1416170_at"	10.626768	10.479454	10.560917	10.638931	10.599407	10.408279	10.586718	10.580599
"1416171_at"	9.705096	9.667763	9.627283	9.629554	9.714474	9.649454	9.6392	9.622827
"1416172_at"	10.346535	10.38706	10.323039	10.357465	10.433187	10.30577	10.350499	10.337777
"1416173_at"	7.127517	7.035345	7.057785	7.029986	6.899145	6.896678	6.925909	7.179925
"1416174_at"	5.964938	5.765963	5.660433	5.586726	5.503041	5.71577	5.665877	5.609718
"1416175_a_at"	11.7982	11.714485	11.687509	11.791509	11.67917	11.76029	11.592395	11.733069
"1416176_at"	11.580668	11.680907	11.717849	11.74712	11.625417	11.609627	11.765838	11.773745
